invoice_id,timestamp,day_of_week,hour,channel,zone,cashier_id,client_name,product_name,quantity,total_price,is_anulada,insumo_name,insumo_qty_used,context_event,weather
5424,2026-04-24 21:08:00,Viernes,21,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_140,Gaseosa en Lata,3,0.0,True,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
5425,2026-04-24 22:39:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_126,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5426,2026-04-24 21:59:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_130,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
5427,2026-04-24 22:07:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_127,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
5428,2026-04-24 23:54:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_104,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
5429,2026-04-24 21:34:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_109,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5430,2026-04-24 21:42:00,Viernes,21,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_105,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5431,2026-04-24 20:27:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_124,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
5432,2026-04-24 23:53:00,Viernes,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_123,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
5433,2026-04-24 21:03:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_148,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
5434,2026-04-24 22:24:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_145,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
5435,2026-04-24 22:30:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_133,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5436,2026-04-24 20:14:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_128,Gaseosa en Lata,2,0.0,True,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5437,2026-04-24 21:43:00,Viernes,21,Cliente al paso,Zona Sur,Cajero_3_Anomalo,Cliente_125,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5438,2026-04-24 21:08:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_109,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
5439,2026-04-24 21:24:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_115,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
5440,2026-04-24 23:44:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_102,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
5441,2026-04-24 20:13:00,Viernes,20,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_147,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5442,2026-04-24 20:18:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_105,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
5443,2026-04-24 21:38:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_114,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5444,2026-04-24 21:52:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_149,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
5445,2026-04-24 22:45:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_103,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
5446,2026-04-24 21:31:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_114,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5447,2026-04-24 22:47:00,Viernes,22,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_122,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
5448,2026-04-24 22:50:00,Viernes,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_133,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
5449,2026-04-24 21:02:00,Viernes,21,Cliente al paso,Zona Sur,Cajero_1,Cliente_145,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
5450,2026-04-24 21:51:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_111,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
5451,2026-04-24 21:00:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_116,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
5452,2026-04-24 20:24:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_116,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5453,2026-04-24 22:28:00,Viernes,22,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_134,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
5454,2026-04-24 20:04:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_115,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
5455,2026-04-24 22:01:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_131,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
5456,2026-04-24 22:29:00,Viernes,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_127,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
5457,2026-04-24 20:49:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_149,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
5458,2026-04-24 22:54:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_136,Agua de Horchata Grande,2,0.0,True,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5459,2026-04-24 22:50:00,Viernes,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_142,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5460,2026-04-24 21:40:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_119,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
5461,2026-04-24 20:57:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_117,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
5462,2026-04-24 23:06:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_117,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
5463,2026-04-24 21:47:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_145,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
5464,2026-04-24 21:31:00,Viernes,21,Envío a domicilio,Zona Sur,Cajero_2,Cliente_145,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
5465,2026-04-24 23:12:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_VIP_Marta,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5466,2026-04-24 22:40:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_119,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
5467,2026-04-24 21:27:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_107,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
5468,2026-04-24 20:26:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_VIP_Marta,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
5469,2026-04-24 22:51:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_140,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5470,2026-04-24 20:48:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_101,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Día Comercial Estándar,Despejado
5471,2026-04-24 23:41:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_131,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
5472,2026-04-25 22:04:00,Sábado,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_118,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5473,2026-04-25 21:33:00,Sábado,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_140,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Partido de Liga / Fin de Semana fuerte,Despejado
5474,2026-04-25 21:04:00,Sábado,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_102,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Partido de Liga / Fin de Semana fuerte,Despejado
5475,2026-04-25 22:14:00,Sábado,22,Cliente al paso,Zona Sur,Cajero_2,Cliente_109,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5476,2026-04-25 21:29:00,Sábado,21,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_VIP_Juan,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Partido de Liga / Fin de Semana fuerte,Despejado
5477,2026-04-25 20:34:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_133,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Partido de Liga / Fin de Semana fuerte,Despejado
5478,2026-04-25 22:17:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_128,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Partido de Liga / Fin de Semana fuerte,Despejado
5479,2026-04-25 22:51:00,Sábado,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_103,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Partido de Liga / Fin de Semana fuerte,Despejado
5480,2026-04-25 21:15:00,Sábado,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_104,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5481,2026-04-25 22:30:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_106,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5482,2026-04-25 22:17:00,Sábado,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_122,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5483,2026-04-25 20:51:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_125,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Partido de Liga / Fin de Semana fuerte,Despejado
5484,2026-04-25 20:03:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_135,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5485,2026-04-25 20:40:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_146,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Partido de Liga / Fin de Semana fuerte,Despejado
5486,2026-04-25 20:35:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_120,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Partido de Liga / Fin de Semana fuerte,Despejado
5487,2026-04-25 21:20:00,Sábado,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_128,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Partido de Liga / Fin de Semana fuerte,Despejado
5488,2026-04-25 22:21:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_121,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Partido de Liga / Fin de Semana fuerte,Despejado
5489,2026-04-25 21:04:00,Sábado,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_123,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Partido de Liga / Fin de Semana fuerte,Despejado
5490,2026-04-25 21:59:00,Sábado,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_VIP_Marta,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Partido de Liga / Fin de Semana fuerte,Despejado
5491,2026-04-25 23:33:00,Sábado,23,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_VIP_Marta,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Partido de Liga / Fin de Semana fuerte,Despejado
5492,2026-04-25 23:45:00,Sábado,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_101,Taco al Pastor,1,0.0,True,Carne Al Pastor (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5493,2026-04-25 22:00:00,Sábado,22,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_125,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Partido de Liga / Fin de Semana fuerte,Despejado
5494,2026-04-25 22:14:00,Sábado,22,Cliente al paso,Barrio Centro,Cajero_2,Cliente_103,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Partido de Liga / Fin de Semana fuerte,Despejado
5495,2026-04-25 23:44:00,Sábado,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_130,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5496,2026-04-25 22:38:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_115,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Partido de Liga / Fin de Semana fuerte,Despejado
5497,2026-04-25 21:20:00,Sábado,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_118,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5498,2026-04-25 21:21:00,Sábado,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_139,Agua de Horchata Grande,2,0.0,True,Bebidas (unidades),2.0,Partido de Liga / Fin de Semana fuerte,Despejado
5499,2026-04-25 21:22:00,Sábado,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_103,Agua de Horchata Grande,4,3600.0,False,Bebidas (unidades),4.0,Partido de Liga / Fin de Semana fuerte,Despejado
5500,2026-04-25 21:37:00,Sábado,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_117,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Partido de Liga / Fin de Semana fuerte,Despejado
5501,2026-04-25 22:13:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_118,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Partido de Liga / Fin de Semana fuerte,Despejado
5502,2026-04-25 22:34:00,Sábado,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_113,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5503,2026-04-25 21:40:00,Sábado,21,Cliente al paso,Zona Sur,Cajero_3_Anomalo,Cliente_116,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Partido de Liga / Fin de Semana fuerte,Despejado
5504,2026-04-25 23:30:00,Sábado,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_104,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Partido de Liga / Fin de Semana fuerte,Despejado
5505,2026-04-25 20:34:00,Sábado,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_121,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5506,2026-04-25 22:07:00,Sábado,22,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_133,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Partido de Liga / Fin de Semana fuerte,Despejado
5507,2026-04-25 21:04:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_134,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5508,2026-04-25 23:36:00,Sábado,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_146,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Partido de Liga / Fin de Semana fuerte,Despejado
5509,2026-04-25 22:26:00,Sábado,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_137,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5510,2026-04-25 22:54:00,Sábado,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_115,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Partido de Liga / Fin de Semana fuerte,Despejado
5511,2026-04-25 23:06:00,Sábado,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_140,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5512,2026-04-25 22:50:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_126,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Partido de Liga / Fin de Semana fuerte,Despejado
5513,2026-04-25 22:49:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_136,Gaseosa en Lata,3,0.0,True,Bebidas (unidades),3.0,Partido de Liga / Fin de Semana fuerte,Despejado
5514,2026-04-25 23:05:00,Sábado,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_143,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5515,2026-04-25 22:49:00,Sábado,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_139,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Partido de Liga / Fin de Semana fuerte,Despejado
5516,2026-04-25 23:03:00,Sábado,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_122,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Partido de Liga / Fin de Semana fuerte,Despejado
5517,2026-04-25 21:52:00,Sábado,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_139,Quesadilla Especial,4,8800.0,False,Queso Muzzarella (kg),0.6,Partido de Liga / Fin de Semana fuerte,Despejado
5518,2026-04-25 21:17:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_132,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Partido de Liga / Fin de Semana fuerte,Despejado
5519,2026-04-25 22:47:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_143,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5520,2026-04-25 22:29:00,Sábado,22,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_147,Taco de Carnitas,1,0.0,True,Carne de Cerdo Carnitas (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5521,2026-04-25 22:03:00,Sábado,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_111,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5522,2026-04-25 21:33:00,Sábado,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_117,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5523,2026-04-25 21:14:00,Sábado,21,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_112,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Partido de Liga / Fin de Semana fuerte,Despejado
5524,2026-04-25 21:14:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_101,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Partido de Liga / Fin de Semana fuerte,Despejado
5525,2026-04-25 23:12:00,Sábado,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_115,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5526,2026-04-25 21:06:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_149,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5527,2026-04-25 21:11:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_108,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Partido de Liga / Fin de Semana fuerte,Despejado
5528,2026-04-25 23:18:00,Sábado,23,Cliente al paso,Zona Sur,Cajero_2,Cliente_103,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5529,2026-04-25 21:45:00,Sábado,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_149,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5530,2026-04-25 20:36:00,Sábado,20,Envío a domicilio,Zona Sur,Cajero_1,Cliente_133,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
5531,2026-04-25 22:09:00,Sábado,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_115,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Partido de Liga / Fin de Semana fuerte,Despejado
5532,2026-04-25 21:28:00,Sábado,21,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_149,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Partido de Liga / Fin de Semana fuerte,Despejado
5533,2026-04-25 20:42:00,Sábado,20,Envío a domicilio,Zona Sur,Cajero_1,Cliente_136,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Partido de Liga / Fin de Semana fuerte,Despejado
